Id_Tempat,Nama_Tempat,Rating,Jumlah_Ulasan,Kategori,Latitude,Longitude,Link,Estimasi_Harga,Sumber_Data,Link_Sumber
52,Rafting Malang,4.2,162,Wisata Umum,-7.8412764,112.4497515,https://www.google.com/maps/place/Rafting+Malang/data=!4m7!3m6!1s0x2e787d5ce2928ea7:0x21ba092757c6f830!8m2!3d-7.8412764!4d112.4497515!16s%2Fg%2F11b73w_mx2!19sChIJp46S4lx9eC4RMPjGVycJuiE?authuser=0&hl=id&rclk=1,5000,erctrans.com,https://erctrans.com/6-rekomendasi-rafting-di-malang-wisata-yang-memacu-adrenaline-anda/
53,Pujon Hill UMM,4.8,47,Wisata Umum,-7.8600808,112.4281403,https://www.google.com/maps/place/Pujon+Hill+UMM/data=!4m7!3m6!1s0x2e788941fd85824b:0x1c53045b7fbdc087!8m2!3d-7.8600808!4d112.4281403!16s%2Fg%2F11ry58mjhv!19sChIJS4KF_UGJeC4Rh8C9f1sEUxw?authuser=0&hl=id&rclk=1,13000,travel.kompas.com,https://travel.kompas.com/read/2024/03/29/123700327/harga-dan-jam-buka-desa-wisata-pujon-kidul-malang
55,Meeting Point Pujon Rafting,4.4,199,Wisata Umum,-7.8396791,112.4497747,https://www.google.com/maps/place/Meeting+Point+Pujon+Rafting/data=!4m7!3m6!1s0x2e787d0dc3c563d9:0xe61030a100b8fe6c!8m2!3d-7.8396791!4d112.4497747!16s%2Fg%2F11gv05tlkg!19sChIJ2WPFww19eC4RbP64AKEwEOY?authuser=0&hl=id&rclk=1,195000,raftingpujon.com,https://www.raftingpujon.com/
56,Wisata Goa Pandawa,4.4,249,Wisata Goa Pandawa,-7.8522618,112.5016023,https://www.google.com/maps/place/Wisata+Goa+Pandawa/data=!4m7!3m6!1s0x2e78875de4555a3f:0x6803be99d56d0bca!8m2!3d-7.8522618!4d112.5016023!16s%2Fg%2F11ddz8xp5j!19sChIJP1pV5F2HeC4Rygtt1Zm-A2g?authuser=0&hl=id&rclk=1,15000,traveloka.com,https://www.traveloka.com/id-id/explore/activities/panduan-wisata-lembah-pandawa-pandaan-ta/336473
57,OYOT ( Obyek Wisata Coban Talun ),4.5,538,Wisata Umum,-7.801779,112.5163031,https://www.google.com/maps/place/OYOT+%28+Obyek+Wisata+Coban+Talun+%29/data=!4m7!3m6!1s0x2e787c2c46659f33:0xc7f89727ae61e702!8m2!3d-7.801779!4d112.5163031!16s%2Fg%2F11f11n46nd!19sChIJM59lRix8eC4RAudhrieX-Mc?authuser=0&hl=id&rclk=1,12000,travelspromo.com,https://travelspromo.com/htm-wisata/coban-talun-kota-batu/
58,Air Terjun Coban Supit Urang,4.2,101,Wisata Umum,-7.7910044,112.4603522,https://www.google.com/maps/place/Air+Terjun+Coban+Supit+Urang/data=!4m7!3m6!1s0x2e787c80abdc5cc5:0xe8ec7bbaa05c885b!8m2!3d-7.7910044!4d112.4603522!16s%2Fg%2F11bw21hqq8!19sChIJxVzcq4B8eC4RW4hcoLp77Og?authuser=0&hl=id&rclk=1,5000,24travel.id,https://24travel.id/coban-supit-urang-malang/?srsltid=AfmBOookMFC0g-yRXhSnt5BH6lNPBoXAuOQJi7IU4LHKpdwMcs7ZnqLs
59,Taman Langit Gunung Banyak,4.6,3295,Taman Langit Gunung Banyak,-7.8545122,112.49805,https://www.google.com/maps/place/Taman+Langit+Gunung+Banyak/data=!4m7!3m6!1s0x2e7887676b453f41:0xb3bb427b64aa4b7b!8m2!3d-7.8545122!4d112.49805!16s%2Fg%2F11fx8wgpsc!19sChIJQT9Fa2eHeC4Re0uqZHtCu7M?authuser=0&hl=id&rclk=1,20000,travelspromo.com,https://travelspromo.com/htm-wisata/taman-langit-malang/
60,Pantai Seling Ombo ꦥꦼꦱꦶꦱꦶꦂꦱꦼꦭꦶꦁꦄꦩ꧀ꦧ,4.5,132,Pantai Seling Ombo ꦥꦼꦱꦶꦱꦶꦂꦱꦼꦭꦶꦁꦄꦩ꧀ꦧ,-8.3957947,112.4573821,https://www.google.com/maps/place/Pantai+Seling+Ombo+%EA%A6%A5%EA%A6%BC%EA%A6%B1%EA%A6%B6%EA%A6%B1%EA%A6%B6%EA%A6%82%EA%A6%B1%EA%A6%BC%EA%A6%AD%EA%A6%B6%EA%A6%81%EA%A6%84%EA%A6%A9%EA%A7%80%EA%A6%A7/data=!4m7!3m6!1s0x2e78ae41354ba21d:0x24e9821bb4985309!8m2!3d-8.3957947!4d112.4573821!16s%2Fg%2F11cn0pq0sn!19sChIJHaJLNUGueC4RCVOYtBuC6SQ?authuser=0&hl=id&rclk=1,10000,kumparan.com,https://kumparan.com/jendela-dunia/catat-ini-harga-tiket-masuk-pantai-seling-ombo-di-malang-yang-perlu-kamu-tahu-1yJ6pMMYdhL
61,Taman Bendungan Karang Kates,4.2,343,Taman Bendungan Karang Kates,-8.1560014,112.4485596,https://www.google.com/maps/place/Taman+Bendungan+Karang+Kates/data=!4m7!3m6!1s0x2e789811991ac77f:0x2058918493562e2!8m2!3d-8.1560014!4d112.4485596!16s%2Fg%2F11c1n2gmc1!19sChIJf8camRGYeC4R4mI1SRiJBQI?authuser=0&hl=id&rclk=1,7000,travelspromo.com,https://travelspromo.com/htm-wisata/waduk-karangkates/
62,Wisata Mahoni Dempok,4.4,1128,Wisata Mahoni Dempok,-8.1886512,112.5278904,https://www.google.com/maps/place/Wisata+Mahoni+Dempok/data=!4m7!3m6!1s0x2e78a18502f9f001:0x8429a8f52e3630a0!8m2!3d-8.1886512!4d112.5278904!16s%2Fg%2F11ht18zljw!19sChIJAfD5AoWheC4RoDA2LvWoKYQ?authuser=0&hl=id&rclk=1,3000,instagram.com,https://www.instagram.com/mahonidempok/
63,Taman Wisata Lahor,4.4,309,Taman Wisata Lahor,-8.1485236,112.4519871,https://www.google.com/maps/place/Taman+Wisata+Lahor/data=!4m7!3m6!1s0x2e789945779f9313:0x4cda8619a0031580!8m2!3d-8.1485236!4d112.4519871!16s%2Fg%2F11q4k8b9fg!19sChIJE5Ofd0WZeC4RgBUDoBmG2kw?authuser=0&hl=id&rclk=1,7000,24travel.id,https://24travel.id/bendungan-lahor-malang/?srsltid=AfmBOoqO_PStay1a6DrYKc7A1nQEYGwuV77injgChoKJVKwIASbp7d0L
64,Taman Wisata Karangkates,4.1,769,Taman Wisata Karangkates,-8.1568858,112.4501401,https://www.google.com/maps/place/Taman+Wisata+Karangkates/data=!4m7!3m6!1s0x2e789815863692a3:0x9be55e8110f5a9cd!8m2!3d-8.1568858!4d112.4501401!16s%2Fg%2F1hm5dfx6l!19sChIJo5I2hhWYeC4Rzan1EIFe5Zs?authuser=0&hl=id&rclk=1,7000,travelspromo.com,https://travelspromo.com/htm-wisata/waduk-karangkates/
65,Wisata Naik Perahu,4.2,158,Wisata Naik Perahu,-8.1854574,112.496092,https://www.google.com/maps/place/Wisata+Naik+Perahu/data=!4m7!3m6!1s0x2e78a26dc7de856f:0x4169bfab8c59ae6f!8m2!3d-8.1854574!4d112.496092!16s%2Fg%2F11d_78wm5f!19sChIJb4Xex22ieC4Rb65ZjKu_aUE?authuser=0&hl=id&rclk=1,75000,home.hawaigroup.id,https://home.hawaigroup.id/info-harga-tiket-masuk-malang-night-paradise-2025/
66,Wisata Edukasi Jowaran,4.6,38,Wisata Edukasi Jowaran,-8.1011928,112.4648687,https://www.google.com/maps/place/Wisata+Edukasi+Jowaran/data=!4m7!3m6!1s0x2e78996b5e7cfcd5:0xd437288d9440ff24!8m2!3d-8.1011928!4d112.4648687!16s%2Fg%2F11hz8f7jvm!19sChIJ1fx8XmuZeC4RJP9AlI0oN9Q?authuser=0&hl=id&rclk=1,15000,matic.malangkab.go.id,https://matic.malangkab.go.id/listing/desa-wisata-jambuwer
67,Bendungan Karangkates,4.5,1628,Tujuan Wisata · RCVX+794,-8.1568593,112.4484603,https://www.google.com/maps/place/Bendungan+Karangkates/data=!4m7!3m6!1s0x2e7899a9d76b816d:0x174ccf3ed5796b61!8m2!3d-8.1568593!4d112.4484603!16s%2Fg%2F11fq_3zcq9!19sChIJbYFr16mZeC4RYWt51T7PTBc?authuser=0&hl=id&rclk=1,7000,travelspromo.com,https://travelspromo.com/htm-wisata/waduk-karangkates/
68,Taman Suko,4.3,112,Taman Suko,-8.1880996,112.4545674,https://www.google.com/maps/place/Taman+Suko/data=!4m7!3m6!1s0x2e78a3012601d8fd:0x8f13f371037ce8eb!8m2!3d-8.1880996!4d112.4545674!16s%2Fg%2F11hz3cdbzl!19sChIJ_dgBJgGjeC4R6-h8A3HzE48?authuser=0&hl=id&rclk=1,29000,goersapp.com,https://www.goersapp.com/blog/wisata-malang/
69,Kolam Renang Centil,4.9,30,Kolam Renang Centil,-8.1966867,112.4060164,https://www.google.com/maps/place/Kolam+Renang+Centil/data=!4m7!3m6!1s0x2e78bd9816c157ef:0x96bad4feb31f14e0!8m2!3d-8.1966867!4d112.4060164!16s%2Fg%2F11swzl95gt!19sChIJ71fBFpi9eC4R4BQfs_7UupY?authuser=0&hl=id&rclk=1,15000,instagram.com,https://www.instagram.com/reel/DRrgV2GEoX7/
70,THR SUMBERDUREN KECOPOKAN,4.4,144,Wisata Umum,-8.1850538,112.4963026,https://www.google.com/maps/place/THR+SUMBERDUREN+KECOPOKAN/data=!4m7!3m6!1s0x2e78a307eb46f091:0x3ef3c7c4ce79a86b!8m2!3d-8.1850538!4d112.4963026!16s%2Fg%2F11j239vxvc!19sChIJkfBG6wejeC4Ra6h5zsTH8z4?authuser=0&hl=id&rclk=1,3000,id.trip.com,https://id.trip.com/travel-guide/attraction/sumberpucung/thr-sumberduren-kecopokan-137274036/
71,Wisata Rajut indah,4.4,140,Wisata Rajut indah,-8.1913509,112.4966456,https://www.google.com/maps/place/Wisata+Rajut+indah/data=!4m7!3m6!1s0x2e78a26a4c8a1199:0x872e7f67ead94993!8m2!3d-8.1913509!4d112.4966456!16s%2Fg%2F11hd21pvx_!19sChIJmRGKTGqieC4Rk0nZ6md_Loc?authuser=0&hl=id&rclk=1,15000,instagram.com,https://www.instagram.com/reel/DKevwxKT9tW/
72,Bendungan Sutami Perum Jasa Tirta I,4.5,135,Wisata Umum,-8.1586163,112.4471638,https://www.google.com/maps/place/Bendungan+Sutami+Perum+Jasa+Tirta+I/data=!4m7!3m6!1s0x2e7898141fc6bde9:0x6d968965d2a6f139!8m2!3d-8.1586163!4d112.4471638!16s%2Fg%2F11b6bjf33c!19sChIJ6b3GHxSYeC4ROfGm0mWJlm0?authuser=0&hl=id&rclk=1,5600,outboundindonesia.com,https://www.outboundindonesia.com/taman-wisata-bendungan-sutami/
73,Karangkates Selatan,4.4,58,Wisata Umum,-8.1640077,112.4457409,https://www.google.com/maps/place/Karangkates+Selatan/data=!4m7!3m6!1s0x2e78990218a69d0f:0x82c4f7b950333e89!8m2!3d-8.1640077!4d112.4457409!16s%2Fg%2F11n_zj_7_3!19sChIJD52mGAKZeC4RiT4zULn3xII?authuser=0&hl=id&rclk=1,7000,travelspromo.com,https://travelspromo.com/htm-wisata/waduk-karangkates/
74,Kebun Buah Naga,3.7,56,Wisata Umum,-8.1737827,112.3736043,https://www.google.com/maps/place/Kebun+Buah+Naga/data=!4m7!3m6!1s0x2e78962ee95a7d87:0xdc7fd3b163968c85!8m2!3d-8.1737827!4d112.3736043!16s%2Fg%2F11b6txfkt5!19sChIJh31a6S6WeC4RhYyWY7HTf9w?authuser=0&hl=id&rclk=1,10000,instagram.com,https://www.instagram.com/p/DOH-qO6AS7-/?hl=id
75,Waduk Karangkates,4.3,558,Tujuan Wisata · RCQW+WQ2,-8.1602398,112.4468805,https://www.google.com/maps/place/Waduk+Karangkates/data=!4m7!3m6!1s0x2e78984055555555:0xf2bae052ef2aabbe!8m2!3d-8.1602398!4d112.4468805!16s%2Fg%2F11bv3mrrf7!19sChIJVVVVVUCYeC4Rvqsq71LguvI?authuser=0&hl=id&rclk=1,7000,travelspromo.com,https://travelspromo.com/htm-wisata/waduk-karangkates/
76,Lahor Reservoir Bridge,4.6,42,Wisata Umum,-8.1466014,112.4514182,https://www.google.com/maps/place/Lahor+Reservoir+Bridge/data=!4m7!3m6!1s0x2e7899f37c4e15e5:0xf5f16a971ee4b227!8m2!3d-8.1466014!4d112.4514182!16s%2Fg%2F11n0znhkvd!19sChIJ5RVOfPOZeC4RJ7LkHpdq8fU?authuser=0&hl=id&rclk=1,3000,instagram.com,https://www.instagram.com/p/DTtyhVjk4kd/
77,Wisata Umbulan Tanaka,4.5,1361,Wisata Umbulan Tanaka,-8.0850019,112.4980953,https://www.google.com/maps/place/Wisata+Umbulan+Tanaka/data=!4m7!3m6!1s0x2e789ba32f4ae5b3:0x370859eb1bd21d56!8m2!3d-8.0850019!4d112.4980953!16s%2Fg%2F11lwdhxz13!19sChIJs-VKL6ObeC4RVh3SG-tZCDc?authuser=0&hl=id&rclk=1,5000,traveloka.com,https://www.traveloka.com/id-id/explore/activities/wisata-umbulan-tanaka-di-malang-ta/614406
78,Taman Refugia Jati (KOPI SAUNG),4.3,64,Taman Refugia Jati (KOPI SAUNG),-8.0970426,112.5892391,https://www.google.com/maps/place/Taman+Refugia+Jati+%28KOPI+SAUNG%29/data=!4m7!3m6!1s0x2e789f8baebf974d:0xbd96f94a64b51ac6!8m2!3d-8.0970426!4d112.5892391!16s%2Fg%2F11j7yzdvxt!19sChIJTZe_roufeC4Rxhq1ZEr5lr0?authuser=0&hl=id&rclk=1,0,id.trip.com,https://id.trip.com/travel-guide/attraction/kepanjen/taman-refugia-jati-136982718
79,WISATA WATERFALL TANAKA,4.6,1290,WISATA WATERFALL TANAKA,-8.0849375,112.4980625,https://www.google.com/maps/place/WISATA+WATERFALL+TANAKA/data=!4m7!3m6!1s0x2e789bab2e0b046d:0x4cc49923bb7f79b6!8m2!3d-8.0849375!4d112.4980625!16s%2Fg%2F11nrw7lz8y!19sChIJbQQLLqubeC4Rtnl_uyOZxEw?authuser=0&hl=id&rclk=1,5000,traveloka.com,https://www.traveloka.com/id-id/explore/activities/wisata-umbulan-tanaka-di-malang-ta/614406
80,Wisata paralayang,4.7,8695,Wisata paralayang,-7.8550565,112.4967558,https://www.google.com/maps/place/Wisata+paralayang/data=!4m7!3m6!1s0x2e787d7fac36d4ad:0x99e9433454cc141!8m2!3d-7.8550565!4d112.4967558!16s%2Fg%2F11fkn151xv!19sChIJrdQ2rH99eC4RQcFMRTOUngk?authuser=0&hl=id&rclk=1,20000,travelmalang.id,https://www.travelmalang.id/info-wisata-paralayang-omah-kayu-dan-taman-langit/
81,Omah Kayu Gunung Banyak,4.4,1879,Omah Kayu Gunung Banyak,-7.8549492,112.4978051,https://www.google.com/maps/place/Omah+Kayu+Gunung+Banyak/data=!4m7!3m6!1s0x2e788767ad6b5f41:0x3d3ec4a43a5e9126!8m2!3d-7.8549492!4d112.4978051!16s%2Fg%2F11c2l1q56m!19sChIJQV9rrWeHeC4RJpFeOqTEPj0?authuser=0&hl=id&rclk=1,5000,travelspromo.com,https://travelspromo.com/htm-wisata/omah-kayu-kota-batu/
82,Puncak Gunung Banyak/paralayang,4.5,532,Puncak Gunung Banyak/paralayang,-7.8549572,112.4963794,https://www.google.com/maps/place/Puncak+Gunung+Banyak%2Fparalayang/data=!4m7!3m6!1s0x2e7887664181c1df:0xaa4fcb544c217e8d!8m2!3d-7.8549572!4d112.4963794!16s%2Fg%2F11c6f0xg_l!19sChIJ38GBQWaHeC4RjX4hTFTLT6o?authuser=0&hl=id&rclk=1,15000,kayanaprimawisata.co.id,https://www.kayanaprimawisata.co.id/artikel/paralayang-batu-malang/
83,Pantai Kondang Sugu ꦥꦼꦱꦶꦱꦶꦂꦏꦺꦴꦤ꧀ꦢꦁꦱꦸꦔꦸ,4.5,43,Pantai Kondang Sugu ꦥꦼꦱꦶꦱꦶꦂꦏꦺꦴꦤ꧀ꦢꦁꦱꦸꦔꦸ,-8.3956114,112.5106505,https://www.google.com/maps/place/Pantai+Kondang+Sugu+%EA%A6%A5%EA%A6%BC%EA%A6%B1%EA%A6%B6%EA%A6%B1%EA%A6%B6%EA%A6%82%EA%A6%8F%EA%A6%BA%EA%A6%B4%EA%A6%A4%EA%A7%80%EA%A6%A2%EA%A6%81%EA%A6%B1%EA%A6%B8%EA%A6%94%EA%A6%B8/data=!4m7!3m6!1s0x2e78aec7ba9f0ddd:0x2c014c9f0fa03637!8m2!3d-8.3956114!4d112.5106505!16s%2Fg%2F11cmsfhr3z!19sChIJ3Q2fuseueC4RNzagD59MASw?authuser=0&hl=id&rclk=1,10000,travelspromo.com,https://travelspromo.com/htm-wisata/pantai-kondang-merak-malang/
84,Wisata Sumber Songo,4.4,220,Wisata Sumber Songo,-8.1714408,112.5494618,https://www.google.com/maps/place/Wisata+Sumber+Songo/data=!4m7!3m6!1s0x2e78a1e66024ed9f:0xefeea391c2075058!8m2!3d-8.1714408!4d112.5494618!16s%2Fg%2F11fs8g6_08!19sChIJn-0kYOaheC4RWFAHwpGj7u8?authuser=0&hl=id&rclk=1,8000,traveloka.com,https://www.traveloka.com/id-id/explore/destination/tempat-wisata-di-kepanjen-malang-untuk-healing-acc/1002055
85,Pemancingan Bon Watu,4.5,54,Tujuan Wisata · ,-8.1832286,112.4924734,https://www.google.com/maps/place/Pemancingan+Bon+Watu/data=!4m7!3m6!1s0x2e78a3e7f3f5e1db:0x9f3eddf043a0aafe!8m2!3d-8.1832286!4d112.4924734!16s%2Fg%2F11r2_hw324!19sChIJ2-H18-ejeC4R_qqgQ_DdPp8?authuser=0&hl=id&rclk=1,25000,youtube.com,https://www.youtube.com/watch?v=pC4TVsVQmcQ
86,Coban Manten,4.1,33,Tujuan Wisata · ,-7.8996567,112.4741847,https://www.google.com/maps/place/Coban+Manten/data=!4m7!3m6!1s0x2e788656116c4e93:0xd5c26831aa09481e!8m2!3d-7.8996567!4d112.4741847!16s%2Fg%2F11bzvv1115!19sChIJk05sEVaGeC4RHkgJqjFowtU?authuser=0&hl=id&rclk=1,15000,matic.malangkab.go.id,https://matic.malangkab.go.id/listing/coban-manten
87,Gussari Goa Pinus Batu,4.2,2246,Wisata Umum,-7.8480284,112.4940029,https://www.google.com/maps/place/Gussari+Goa+Pinus+Batu/data=!4m7!3m6!1s0x2e7887622e344d61:0xd26d24d63bbbe912!8m2!3d-7.8480284!4d112.4940029!16s%2Fg%2F11csqd675p!19sChIJYU00LmKHeC4REum7O9YkbdI?authuser=0&hl=id&rclk=1,10000,surabaya.kompas.com,https://surabaya.kompas.com/read/2022/12/16/225621078/goa-pinus-di-kota-batu-daya-tarik-harga-tiket-jam-buka-dan-rute
88,Taman Rekreasi Selecta,4.5,39510,Taman Rekreasi Selecta,-7.8191461,112.5263606,https://www.google.com/maps/place/Taman+Rekreasi+Selecta/data=!4m7!3m6!1s0x2e787e762e0d9487:0xb8804cabf1c12b40!8m2!3d-7.8191461!4d112.5263606!16s%2Fg%2F11b7rnf310!19sChIJh5QNLnZ-eC4RQCvB8atMgLg?authuser=0&hl=id&rclk=1,50000,instagram.com,https://www.instagram.com/tamanrekreasiselecta/?hl=id
89,wisata coban talun,4.5,2481,wisata coban talun,-7.8016938,112.5163453,https://www.google.com/maps/place/wisata+coban+talun/data=!4m7!3m6!1s0x2e787e76eb8ad02b:0xe0eeeb9d29d45786!8m2!3d-7.8016938!4d112.5163453!16s%2Fg%2F11b6d7dr4d!19sChIJK9CK63Z-eC4RhlfUKZ3r7uA?authuser=0&hl=id&rclk=1,12000,travelspromo.com,https://travelspromo.com/htm-wisata/coban-talun-kota-batu/
90,Wisata Dusun & Kuliner,4.6,1746,Wisata Dusun & Kuliner,-7.7963635,112.5219051,https://www.google.com/maps/place/Wisata+Dusun+%26+Kuliner/data=!4m7!3m6!1s0x2e787d6690d787ef:0xebf5f0303edee9e9!8m2!3d-7.7963635!4d112.5219051!16s%2Fg%2F11tmjn4xvd!19sChIJ74fXkGZ9eC4R6enePjDw9es?authuser=0&hl=id&rclk=1,20000,goersapp.com,https://www.goersapp.com/blog/wisata-dusun-kuliner-batu/
91,Pantai Ngentup,4.7,809,Pantai Ngentup,-8.3959293,112.5176976,https://www.google.com/maps/place/Pantai+Ngentup/data=!4m7!3m6!1s0x2e78afaeba1622c5:0xfb4f9457885abf03!8m2!3d-8.3959293!4d112.5176976!16s%2Fg%2F11fnszq1pl!19sChIJxSIWuq6veC4RA79aiFeUT_s?authuser=0&hl=id&rclk=1,10000,24travel.id,https://24travel.id/pantai-ngentup-malang/?srsltid=AfmBOoo-OAt9FjvzzNTBqUb3zhMjGqhetlLJBEjluAxXT4lXc2tOA7ZY
92,Pantai Balekambang Malang,4.5,2601,Pantai Balekambang Malang,-8.4031095,112.5358953,https://www.google.com/maps/place/Pantai+Balekambang+Malang/data=!4m7!3m6!1s0x2e78a95187762735:0xbb9e06e07f2f998!8m2!3d-8.4031095!4d112.5358953!16s%2Fg%2F11mw7pswd4!19sChIJNSd2h1GpeC4RmPnyB27guQs?authuser=0&hl=id&rclk=1,20000,travelspromo.com,https://travelspromo.com/htm-wisata/pantai-balekambang-malang/
93,Lembah BIDADARI,4.3,40,"""Warung di lengkapi wifi",-8.3148715,112.5045474,https://www.google.com/maps/place/Lembah+BIDADARI/data=!4m7!3m6!1s0x2e78a5f24742e5bb:0x9c021d4c1d2bf282!8m2!3d-8.3148715!4d112.5045474!16s%2Fg%2F11fmxzfvq5!19sChIJu-VCR_KleC4RgvIrHUwdApw?authuser=0&hl=id&rclk=1,10000,kitalulus.com,https://www.kitalulus.com/blog/gaya-hidup/tempat-wisata-di-malang
94,Danau Dawuhan - Senggreng,4.2,316,Wisata Umum,-8.163686,112.509468,https://www.google.com/maps/place/Danau+Dawuhan+-+Senggreng/data=!4m7!3m6!1s0x2e7898a4e067dc3b:0xed8ed28786fddc57!8m2!3d-8.163686!4d112.509468!16s%2Fg%2F11gg5nyltz!19sChIJO9xn4KSYeC4RV9z9hofSju0?authuser=0&hl=id&rclk=1,10000,matic.malangkab.go.id,https://matic.malangkab.go.id/listing/desa-wisata-senggreng
95,TPA WISATA EDUKASI TALANGAGUNG,4.2,182,TPA WISATA EDUKASI TALANGAGUNG,-8.1206864,112.5611182,https://www.google.com/maps/place/TPA+WISATA+EDUKASI+TALANGAGUNG/data=!4m7!3m6!1s0x2e789efa869308a9:0xafc2b965c8d28679!8m2!3d-8.1206864!4d112.5611182!16s%2Fg%2F11c1l99z3l!19sChIJqQiThvqeeC4ReYbSyGW5wq8?authuser=0&hl=id&rclk=1,15000,erctrans.com,https://erctrans.com/wisata-kepanjen-malang/
96,Wisata Center NANAS,4.4,74,Wisata Center NANAS,-8.112142,112.5508047,https://www.google.com/maps/place/Wisata+Center+NANAS/data=!4m7!3m6!1s0x2e789fdf03422ce1:0xadf234f1a2c18247!8m2!3d-8.112142!4d112.5508047!16s%2Fg%2F11jwxndyll!19sChIJ4SxCA9-feC4RR4LBovE08q0?authuser=0&hl=id&rclk=1,2000,matic.malangkab.go.id,https://matic.malangkab.go.id/listing/wisata-center-nanas
97,Wisata pemacingan liar Kecopokan,4.1,22,Wisata pemacingan liar Kecopokan,-8.186217,112.4941967,https://www.google.com/maps/place/Wisata+pemacingan+liar+Kecopokan/data=!4m7!3m6!1s0x2e78a36079de83b9:0x4166215dc104f728!8m2!3d-8.186217!4d112.4941967!16s%2Fg%2F11p5qdm328!19sChIJuYPeeWCjeC4RKPcEwV0hZkE?authuser=0&hl=id&rclk=1,15000,jawapos.com,https://www.jawapos.com/travelling/2605160225/mancing-mania-ini-19-spot-pemancingan-yang-ramai-diburu-di-malang-cocok-buat-isi-waktu-liburan?page=all
98,Eko Wisata Lembah Dilem,4.5,101,Eko Wisata Lembah Dilem,-8.1148582,112.5665263,https://www.google.com/maps/place/Eko+Wisata+Lembah+Dilem/data=!4m7!3m6!1s0x2e789f7b92ca8fb5:0x20f6b17dd5edd12c!8m2!3d-8.1148582!4d112.5665263!16s%2Fg%2F11gxhhzw_y!19sChIJtY_KknufeC4RLNHt1X2x9iA?authuser=0&hl=id&rclk=1,5000,serayunusantara.com,https://serayunusantara.com/wisata-lembah-dilem-malang-destinasi-alam-murah-dengan-konsep-kejujuran/
99,Kolam renang Sukamaju,4.6,30,Kolam renang Sukamaju,-8.1617439,112.4713313,https://www.google.com/maps/place/Kolam+renang+Sukamaju/data=!4m7!3m6!1s0x2e7899d9fba57377:0x8568f8b6258d5535!8m2!3d-8.1617439!4d112.4713313!16s%2Fg%2F11k46j1fht!19sChIJd3Ol-9mZeC4RNVWNJbb4aIU?authuser=0&hl=id&rclk=1,10000,radarbatu.jawapos.com,https://radarbatu.jawapos.com/wisata-kuliner/2408200001/sensasi-berenang-di-kawasan-pakisaji-wisata-air-hemat-dengan-harga-bersahabat
100,Milkindo Green Farm,4.4,1810,Tujuan Wisata · ,-8.1676223,112.5712657,https://www.google.com/maps/place/Milkindo+Green+Farm/data=!4m7!3m6!1s0x2e789f7fed84d557:0x8cb1272e7b6fdff4!8m2!3d-8.1676223!4d112.5712657!16s%2Fg%2F11css6fcck!19sChIJV9WE7X-feC4R9N9vey4nsYw?authuser=0&hl=id&rclk=1,10000,atourin.com,https://atourin.com/destination/malang/milkindo-green-farm
101,Sumber Man Sari,4.6,75,Tujuan Wisata · VG48+6PW,-8.1443958,112.5168171,https://www.google.com/maps/place/Sumber+Man+Sari/data=!4m7!3m6!1s0x2e7899eee17c4a01:0x54a13025b1bd881b!8m2!3d-8.1443958!4d112.5168171!16s%2Fg%2F11t4wp7s_y!19sChIJAUp84e6ZeC4RG4i9sSUwoVQ?authuser=0&hl=id&rclk=1,3000,radarbatu.jawapos.com,https://radarbatu.jawapos.com/wisata-kuliner/2405230005/panduan-lengkap-2-wisata-sumber-air-di-kabupaten-malang-harga-tiket-masuk-lokasi-rute-perjalanan-dan-tips
102,Embung Peniwen,4.5,30,Tujuan Wisata · WF3C+FQ,-8.0963125,112.4719375,https://www.google.com/maps/place/Embung+Peniwen/data=!4m7!3m6!1s0x2e78995fe19907f1:0xe89a0ea56378ec19!8m2!3d-8.0963125!4d112.4719375!16s%2Fg%2F11s5p469_v!19sChIJ8QeZ4V-ZeC4RGex4Y6UOmug?authuser=0&hl=id&rclk=1,2000,travelspromo.com,https://travelspromo.com/htm-wisata/sumber-umbulan-malang/
103,Taman Puspa Kepanjen,4.0,669,Taman Puspa Kepanjen,-8.1054702,112.5657003,https://www.google.com/maps/place/Taman+Puspa+Kepanjen/data=!4m7!3m6!1s0x2e789e8c6f8838a1:0x599d83f0337767cf!8m2!3d-8.1054702!4d112.5657003!16s%2Fg%2F11ddx_h58y!19sChIJoTiIb4yeeC4Rz2d3M_CDnVk?authuser=0&hl=id&rclk=1,5000,malangraya.pikiran-rakyat.com,https://malangraya.pikiran-rakyat.com/kabupaten/pr-3627585766/referensi-tempat-wisata-di-kepanjen-malang-lokasi-dan-harga-tiket-masuk?page=all
104,Sumber Alam Ambya'an Desa Wisata Jambuwer,4.5,23,Wisata Umum,-8.0889835,112.4644393,https://www.google.com/maps/place/Sumber+Alam+Ambya%27an+Desa+Wisata+Jambuwer/data=!4m7!3m6!1s0x2e789b5835a8e92d:0x43301221813e0239!8m2!3d-8.0889835!4d112.4644393!16s%2Fg%2F11jfdwjhdl!19sChIJLemoNVibeC4ROQI-gSESMEM?authuser=0&hl=id&rclk=1,5000,instagram.com,https://www.instagram.com/reel/DW8zG5QkVch/
